node1,node2
6431,6780
6431,6741
6431,6733
6431,6732
6431,6651
6431,65993
6431,65095
6431,64983
6431,64969
6431,64965
6431,64951
6431,64848
6431,64794
6431,64763
6431,64434
6431,6432
6431,64318
6430,9982
6430,9933
6430,9904
6430,9790
6430,9188
6430,8899
6430,8886
6430,8575
6430,8531
6430,84811
6430,84656
6430,84450
6430,84365
6430,84298
6430,84154
6430,80135
6430,79954
6430,79759
6430,79727
6430,79661
6430,79080
6430,79039
6430,79009
6430,7468
6430,692312
6430,6838
6430,6780
6430,6733
6430,64963
6430,64949
6430,64794
6430,64763
6430,6432
6430,64318
6430,6431
6223,9904
6223,9790
6223,92856
6223,9188
6223,90957
6223,8971
6223,8886
6223,85437
6223,85364
6223,8531
6223,84991
6223,84946
6223,84656
6223,84524
6223,84450
6223,84365
6223,84294
6223,8338
6223,8336
6223,80135
6223,79954
6223,79759
6223,79171
6223,79159
6223,79050
6223,79039
6223,79009
6223,7745
6223,7270
6223,6940
6223,692312
6223,6838
6223,6780
6223,6741
6223,6733
6223,6627
6223,65095
6223,64794
6223,64763
6223,64745
6223,64434
6223,64318
6223,6431
6223,6430
6223,6429
6223,64282
6223,6426
6223,63977
6223,6231
6223,6229
6223,6228
6223,6227
6223,6224
6175,9933
6175,9904
6175,9875
6175,9790
6175,9513
6175,92856
6175,9188
6175,9045
6175,9014
6175,9013
6175,8899
6175,8886
6175,8575
6175,85364
6175,84872
6175,84811
6175,84656
6175,84450
6175,84365
6175,84310
6175,84298
6175,84294
6175,84186
6175,84154
6175,8338
6175,8336
6175,80135
6175,79954
6175,79759
6175,79727
6175,79724
6175,79661
6175,79101
6175,79039
6175,79009
6175,7745
6175,7570
6175,7468
6175,7270
6175,6940
6175,692312
6175,6838
6175,6780
6175,6733
6175,6732
6175,6730
6175,65095
6175,64848
6175,64794
6175,64763
6175,64434
6175,64318
6175,6431
6175,6430
6175,64282
6175,6426
6175,6231
6175,6229
6175,6228
6175,6209
6175,6208
6175,6207
6175,6203
6175,6202
6175,6194
6175,6189
6175,6187
6175,6181
6175,6176
6158,9933
6158,9188
6158,8886
6158,8575
6158,84872
6158,84656
6158,84549
6158,84450
6158,84365
6158,84310
6158,84154
6158,80135
6158,79039
6158,79009
6158,7570
6158,7270
6158,708
6158,692312
6158,6838
6158,6780
6158,6733
6158,6731
6158,6730
6158,64794
6158,64318
6158,64282
6158,6181
6158,6175
6158,6168
6156,9933
6156,9790
6156,9188
6156,9045
6156,8969
6156,8575
6156,84872
6156,84656
6156,84549
6156,84450
6156,84310
6156,84154
6156,80135
6156,79759
6156,79039
6156,79009
6156,692312
6156,6838
6156,6780
6156,6731
6156,64794
6156,64282
6156,6207
6156,6202
6156,6181
6156,6175
6156,6168
6156,6161
6156,6158
6141,9933
6141,9730
6141,9136
6141,9045
6141,84872
6141,79759
6141,79039
6141,708
6141,6838
6141,65005
6141,64951
6141,64318
6141,6431
6141,6430
6141,63893
6141,6189
6141,6175
6141,6168
6141,6158
6141,6156
6137,9982
6137,9933
6137,9904
6137,9875
6137,9790
6137,92856
6137,9188
6137,90480
6137,9045
6137,90326
6137,9015
6137,9013
6137,8886
6137,8638
6137,8575
6137,84872
6137,84811
6137,8467
6137,84656
6137,84549
6137,84450
6137,84365
6137,84311
6137,84310
6137,84298
6137,84294
6137,84186
6137,84154
6137,8338
6137,80135
6137,79954
6137,79759
6137,79724
6137,79159
6137,79039
6137,79009
6137,7818
6137,7570
6137,7468
6137,7270
6137,6940
6137,692312
6137,6838
6137,6780
6137,6733
6137,6732
6137,6730
6137,6651
6137,65993
6137,65265
6137,65095
6137,65008
6137,65005
6137,65003
6137,64983
6137,64975
6137,64969
6137,64965
6137,64949
6137,64848
6137,64794
6137,64763
6137,64434
6137,64432
6137,64412
6137,643836
6137,64318
6137,6431
6137,6430
6137,64282
6137,63977
6137,63931
6137,63875
6137,6207
6137,6202
6137,6189
6137,6181
6137,6175
6137,6168
6137,6161
6137,6160
6137,6156
6137,6154
6137,6150
6137,6147
6137,6143
6137,6142
6137,6141
6137,6139
6137,6138
6135,9933
6135,9790
6135,9188
6135,9045
6135,9013
6135,89890
6135,8886
6135,8575
6135,84656
6135,84450
6135,84365
6135,84310
6135,84294
6135,84154
6135,80135
6135,79759
6135,79724
6135,79159
6135,79080
6135,79039
6135,79009
6135,7270
6135,692312
6135,6838
6135,6835
6135,6780
6135,6733
6135,6731
6135,6730
6135,64802
6135,64794
6135,64318
6135,6430
6135,64282
6135,63977
6135,6207
6135,6194
6135,6189
6135,6181
6135,6175
6135,6168
6135,6161
6135,6158
6135,6156
6135,6155
6135,6154
6135,6142
6135,6141
6135,6139
6135,6138
6135,6137
6130,9933
6130,9904
6130,9790
6130,9730
6130,9277
6130,9188
6130,9092
6130,9045
6130,8575
6130,85437
6130,8531
6130,84872
6130,84811
6130,84656
6130,84549
6130,84450
6130,84365
6130,84310
6130,84298
6130,84248
6130,84186
6130,84154
6130,80135
6130,79759
6130,79724
6130,79159
6130,79039
6130,79009
6130,7564
6130,7468
6130,7270
6130,692312
6130,6838
6130,6780
6130,6733
6130,6730
6130,65265
6130,65095
6130,64848
6130,64794
6130,64763
6130,64432
6130,64412
6130,64318
6130,6431
6130,64282
6130,6426
6130,6229
6130,6209
6130,6208
6130,6207
6130,6202
6130,6194
6130,6189
6130,6181
6130,6175
6130,6168
6130,6166
6130,6160
6130,6156
6130,6154
6130,6147
6130,6142
6130,6141
6130,6138
6130,6137
6130,6135
6130,6133
6130,6132
6124,9982
6124,9933
6124,9790
6124,9730
6124,9188
6124,9045
6124,9015
6124,9013
6124,8899
6124,8886
6124,8638
6124,8575
6124,84811
6124,84656
6124,84549
6124,84450
6124,84365
6124,84310
6124,84298
6124,84294
6124,84154
6124,80135
6124,79954
6124,79759
6124,79727
6124,79159
6124,79039
6124,79009
6124,7818
6124,7570
6124,7270
6124,692312
6124,6838
6124,6780
6124,6733
6124,6732
6124,6731
6124,6730
6124,65265
6124,65095
6124,64969
6124,64965
6124,64949
6124,64848
6124,64802
6124,64794
6124,64434
6124,64432
6124,64412
6124,64318
6124,6431
6124,6430
6124,64282
6124,6426
6124,63977
6124,6209
6124,6207
6124,6194
6124,6189
6124,6181
6124,6175
6124,6168
6124,6166
6124,6161
6124,6158
6124,6156
6124,6155
6124,6142
6124,6141
6124,6139
6124,6138
6124,6137
6124,6135
6124,6134
6124,6132
6124,6130
6124,6128
6122,9982
6122,9933
6122,9904
6122,9875
6122,9816
6122,9790
6122,9730
6122,9320
6122,92342
6122,9188
6122,9136
6122,9045
6122,9013
6122,8886
6122,8638
6122,8575
6122,84872
6122,84864
6122,84811
6122,84656
6122,84549
6122,84450
6122,84365
6122,84310
6122,84298
6122,84294
6122,84186
6122,84154
6122,83743
6122,8338
6122,8336
6122,80135
6122,79954
6122,79759
6122,79727
6122,79724
6122,79670
6122,79661
6122,79654
6122,79039
6122,79009
6122,7738
6122,7570
6122,7468
6122,7270
6122,6940
6122,692312
6122,6838
6122,6780
6122,6733
6122,6732
6122,6731
6122,6730
6122,6727
6122,65265
6122,65095
6122,64983
6122,64965
6122,64949
6122,64848
6122,64802
6122,64794
6122,64763
6122,64318
6122,6431
6122,6430
6122,64282
6122,6426
6122,6223
6122,6209
6122,6207
6122,6204
6122,6203
6122,6202
6122,6194
6122,6189
6122,6188
6122,6181
6122,6175
6122,6168
6122,6166
6122,6161
6122,6158
6122,6156
6122,6154
6122,6147
6122,6142
6122,6141
6122,6139
6122,6138
6122,6137
6122,6135
6122,6132
6122,6130
6122,6128
6122,6125
6122,6124
57109,9933
57109,9136
57109,9045
57109,8575
57109,84872
57109,84365
57109,84310
57109,84154
57109,83759
57109,79759
57109,79727
57109,79724
57109,79661
57109,6838
57109,6431
57109,6430
57109,6426
57109,6204
57109,6202
57109,6189
57109,6175
57109,6154
57109,6138
57109,6137
57109,6132
57109,6130
57109,6124
57109,6122
57109,5813
55646,9933
55646,9904
55646,9221
55646,9188
55646,8886
55646,8575
55646,85364
55646,84656
55646,84524
55646,84450
55646,84365
55646,84310
55646,84154
55646,80135
55646,79759
55646,79039
55646,7570
55646,692312
55646,6838
55646,6780
55646,65265
55646,65095
55646,64802
55646,64794
55646,64318
55646,6430
55646,64282
55646,6426
55646,6383
55646,6223
55646,6189
55646,6181
55646,6175
55646,6168
55646,6166
55646,6161
55646,6156
55646,6142
55646,6141
55646,6139
55646,6138
55646,6137
55646,6135
55646,6128
55646,6124
55646,6122
55646,5976
55646,5813
55646,57669
55646,57109
55646,57062
55646,56829
55646,55922
55646,55759
55646,55661
4869,9933
4869,9875
4869,84811
4869,84656
4869,84549
4869,84450
4869,84365
4869,84310
4869,84154
4869,80135
4869,79759
4869,79159
4869,79101
4869,79039
4869,79009
4869,7570
4869,7468
4869,7270
4869,692312
4869,6838
4869,6780
4869,64794
4869,64318
4869,6430
4869,64282
4869,6203
4869,6181
4869,6175
4869,6166
4869,6147
4869,6143
4869,6141
4869,6138
4869,6130
4869,6125
4869,6124
4869,6122
4869,57669
4869,57602
4869,57109
4869,57062
4869,56969
4869,55661
4869,55355
4869,55299
4869,55131
4869,55003
4869,54989
4869,54881
4869,54853
4869,54606
4869,51634
4869,51491
4869,51388
4869,51187
4869,51121
4113,9933
4113,9875
4113,9790
4113,9188
4113,9045
4113,9014
4113,9013
4113,8899
4113,8886
4113,8575
4113,84864
4113,84811
4113,8467
4113,84656
4113,84549
4113,84450
4113,84365
4113,84310
4113,84154
4113,80135
4113,79954
4113,79759
4113,79724
4113,79670
4113,79101
4113,79039
4113,79009
4113,7570
4113,692312
4113,6838
4113,6780
4113,6733
4113,6732
4113,6731
4113,6730
4113,65265
4113,65095
4113,64848
4113,64802
4113,64794
4113,64763
4113,64434
4113,64318
4113,6430
4113,64282
4113,6426
4113,6229
4113,6209
4113,6207
4113,6204
4113,6202
4113,6187
4113,6181
4113,6147
4113,6142
4113,6139
4113,6138
4113,6137
4113,6135
4113,6133
4113,6132
4113,6130
4113,6129
4113,6128
4113,6125
4113,6124
4113,6122
4113,5981
4113,5814
4113,5813
4113,57696
4113,57669
4113,57647
4113,57109
4113,57062
4113,57050
4113,56829
4113,55922
4113,55700
4113,55661
4113,55646
4113,55299
4113,55226
4113,55153
4113,55131
4113,55003
4113,54989
4113,54865
4113,54665
4113,54663
4113,54606
4113,54464
4113,5442
4113,51755
4113,51634
4113,51491
4113,51490
4113,51388
4113,51121
4113,51106
4113,51096
4113,51077
4113,51018
4113,50809
4113,4904
4113,4839
4113,4736
4113,4691
3008,9933
3008,9904
3008,9790
3008,92856
3008,9188
3008,90957
3008,8886
3008,8602
3008,85437
3008,85364
3008,8531
3008,8467
3008,84656
3008,84549
3008,84450
3008,84365
3008,84310
3008,84294
3008,84248
3008,84154
3008,79759
3008,79724
3008,79050
3008,79009
3008,7270
3008,692312
3008,6838
3008,6780
3008,6741
3008,6731
3008,6730
3008,65095
3008,64794
3008,64745
3008,64434
3008,64318
3008,6430
3008,64282
3008,6229
3008,6223
3008,6218
3008,6217
3008,6209
3008,6207
3008,6204
3008,6202
3008,6194
3008,6189
3008,6188
3008,6187
3008,6181
3008,6175
3008,6168
3008,6160
3008,6154
3008,6147
3008,6139
3008,6138
3008,6130
3008,6128
3008,6124
3008,6122
3008,5813
3008,57696
3008,57669
3008,57109
3008,56829
3008,55922
3008,55759
3008,55661
3008,55299
3008,55132
3008,55131
3008,55003
3008,54881
3008,54606
3008,54433
3008,51574
3008,51491
3008,51388
3008,51187
3008,51121
3008,4904
3008,4839
3008,4736
3008,4691
3008,4343
3008,339230
3008,3183
3008,317772
23521,9933
23521,9801
23521,9790
23521,9730
23521,92856
23521,9188
23521,90480
23521,9045
23521,9014
23521,9013
23521,8969
23521,8899
23521,8886
23521,85865
23521,8575
23521,84872
23521,84811
23521,84656
23521,84549
23521,84450
23521,84311
23521,84310
23521,84154
23521,80135
23521,79954
23521,79759
23521,79724
23521,79670
23521,79590
23521,79159
23521,79101
23521,79039
23521,79009
23521,78988
23521,7570
23521,7270
23521,692312
23521,6838
23521,6780
23521,6733
23521,6732
23521,6730
23521,65095
23521,65080
23521,65008
23521,65005
23521,65003
23521,64983
23521,64976
23521,64969
23521,64949
23521,64848
23521,64794
23521,64763
23521,64432
23521,643836
23521,64318
23521,6431
23521,6430
23521,64282
23521,63931
23521,63875
23521,6209
23521,6194
23521,6189
23521,6181
23521,6176
23521,6175
23521,6168
23521,6166
23521,6161
23521,6156
23521,6154
23521,6143
23521,6142
23521,6141
23521,6139
23521,6138
23521,6137
23521,6135
23521,6134
23521,6133
23521,6132
23521,6130
23521,6125
23521,6124
23521,6122
23521,5813
23521,57669
23521,57129
23521,57109
23521,57062
23521,56829
23521,55922
23521,55661
23521,55646
23521,55299
23521,55226
23521,55168
23521,55153
23521,55131
23521,55052
23521,55003
23521,54989
23521,54948
23521,54665
23521,54606
23521,54487
23521,51755
23521,51642
23521,51264
23521,51263
23521,51258
23521,51253
23521,51191
23521,51187
23521,51121
23521,51069
23521,51023
23521,50809
23521,4904
23521,4869
23521,4736
23521,4691
23521,400506
23521,339230
23521,29997
23521,29889
23521,29777
23521,29088
23521,29074
23521,28998
23521,285855
23521,27107
23521,27067
23521,26574
23521,26156
23521,26155
23521,25983
23521,25873
23521,23560
23378,9982
23378,9933
23378,9875
23378,9045
23378,8575
23378,84656
23378,84154
23378,80135
23378,79661
23378,79039
23378,79009
23378,6838
23378,6780
23378,6727
23378,65265
23378,64848
23378,64794
23378,64434
23378,64318
23378,6431
23378,6430
23378,64282
23378,6426
23378,6194
23378,6189
23378,6175
23378,6156
23378,6142
23378,6141
23378,6139
23378,6137
23378,6135
23378,6132
23378,6130
23378,6124
23378,6122
23378,5981
23378,57647
23378,57062
23378,56829
23378,55646
23378,55131
23378,54865
23378,54606
23378,54487
23378,51634
23378,51121
23378,4869
23378,4839
23378,4736
23378,4113
23378,339230
23378,317781
23378,3008
23378,29777
23378,27190
23378,26156
23378,26155
23378,23567
23378,23560
23378,23521
10514,9982
10514,9933
10514,9904
10514,9188
10514,9045
10514,8575
10514,84656
10514,84549
10514,84450
10514,84365
10514,84310
10514,84154
10514,79759
10514,79661
10514,79039
10514,7270
10514,692312
10514,6838
10514,6780
10514,6733
10514,6730
10514,65265
10514,64794
10514,64434
10514,64318
10514,6431
10514,6430
10514,64282
10514,6223
10514,6209
10514,6208
10514,6202
10514,6194
10514,6181
10514,6175
10514,6161
10514,6158
10514,6156
10514,6155
10514,6154
10514,6147
10514,6142
10514,6141
10514,6139
10514,6138
10514,6137
10514,6135
10514,6134
10514,6132
10514,6130
10514,6129
10514,6128
10514,6124
10514,6122
10514,5976
10514,5813
10514,57109
10514,57062
10514,56829
10514,55661
10514,55646
10514,55299
10514,55131
10514,55003
10514,54865
10514,54606
10514,54487
10514,54475
10514,51574
10514,51491
10514,51388
10514,51187
10514,51121
10514,50809
10514,4904
10514,4869
10514,4839
10514,4736
10514,4691
10514,4113
10514,339230
10514,3024
10514,3008
10514,29997
10514,29889
10514,285855
10514,27350
10514,27067
10514,26156
10514,25873
10514,23567
10514,23560
10514,23521
10514,23378
10514,23367
10514,23212
10514,23029
10514,22907
10514,1736
10514,146310
10514,117246
10514,11103
10514,10969
10514,10664
10360,9933
10360,9875
10360,9790
10360,9188
10360,9015
10360,9014
10360,9013
10360,8969
10360,8886
10360,8575
10360,84864
10360,84656
10360,84549
10360,84365
10360,84310
10360,84154
10360,83608
10360,80135
10360,79759
10360,79724
10360,79159
10360,79101
10360,79039
10360,7468
10360,7270
10360,692312
10360,6838
10360,6780
10360,6731
10360,65095
10360,64794
10360,64318
10360,6430
10360,64282
10360,6203
10360,6202
10360,6189
10360,6181
10360,6175
10360,6168
10360,6161
10360,6155
10360,6147
10360,6143
10360,6141
10360,6139
10360,6138
10360,6137
10360,6136
10360,6135
10360,6133
10360,6132
10360,6128
10360,6125
10360,6124
10360,6122
10360,57669
10360,57602
10360,57109
10360,57062
10360,56829
10360,55922
10360,55759
10360,55661
10360,55355
10360,55299
10360,55272
10360,55226
10360,55153
10360,55131
10360,55003
10360,54881
10360,54606
10360,51491
10360,51388
10360,51367
10360,51187
10360,51121
10360,51018
10360,50809
10360,4869
10360,4839
10360,4736
10360,4691
10360,4670
10360,4288
10360,339230
10360,317781
10360,29997
10360,29889
10360,29777
10360,285855
10360,27043
10360,26168
10360,26156
10360,26155
10360,25871
10360,23560
10360,23521
10360,23378
10360,23246
10360,23212
10360,23076
10360,23029
10360,205564
10360,1662
10360,117246
10360,10969
10360,10940
10360,10799
10360,10775
10360,10557
10360,10514
10360,10412
10153,9982
10153,8575
10153,79727
10153,79661
10153,6838
10153,6727
10153,6431
10153,6430
10153,6223
10153,6175
10153,6158
10153,6156
10153,6141
10153,6137
10153,6135
10153,6130
10153,6124
10153,6122
10153,57109
10153,55646
10153,4869
10153,4113
10153,3008
10153,29942
10153,23567
10153,23521
10153,23378
10153,10514
10153,10360
57224,8440
57224,57648
3071,55845
26999,8440
26999,83648
26999,7434
26999,7103
26999,57648
26999,55845
26999,54869
26999,28952
23191,8440
23191,57648
23191,55845
23191,54869
10163,8440
10163,57648
10163,55845
10163,54869
10163,51019
10163,340527
10163,23624
10163,10787
10163,10458
80742,9991
80742,9904
80742,9444
80742,90957
80742,90480
80742,8575
80742,85364
80742,8531
80742,84881
80742,84524
80742,84365
80742,84311
80742,81554
5939,9931
5939,9801
5939,9698
5939,91746
5939,9129
5939,90480
5939,85441
5939,85364
5939,8531
5939,84881
5939,84545
5939,84311
5939,84273
5939,8165
5939,81554
5939,80742
5939,79590
5939,78988
5939,7818
5939,740
5939,6780
5939,65993
5939,65080
5939,65008
5939,65005
5939,65003
5939,64983
5939,64978
5939,64976
5939,64975
5939,64969
5939,64965
5939,64963
5939,64960
5939,64951
5939,64949
5939,64848
5939,64432
5939,63931
5939,63875
5939,6311
5939,6150
5939,60488
5939,5976
54502,9698
54502,85364
54502,81559
54502,81554
54502,64969
54502,64965
54502,64951
54502,64949
54502,64432
54502,5976
54502,55794
54502,55168
54502,55132
440248,57448
440248,54801
440248,51608
3608,9933
3608,9698
3608,91746
3608,8575
3608,85364
3608,6895
3608,64794
3608,5976
3608,57461
3608,55342
3608,55170
3608,51663
3608,51362
3608,51121
3608,51001
3608,494115
3608,4343
3608,3609
29942,9933
29942,9931
29942,9904
29942,9790
29942,9188
29942,91746
29942,8899
29942,8761
29942,8602
29942,8575
29942,85441
29942,85364
29942,8531
29942,84946
29942,84656
29942,84549
29942,84310
29942,84294
29942,84154
29942,80135
29942,79670
29942,79050
29942,79039
29942,79009
29942,7270
29942,692312
29942,6838
29942,6780
29942,6733
29942,6732
29942,6731
29942,6730
29942,65095
29942,64848
29942,64794
29942,64763
29942,64745
29942,64412
29942,6430
29942,64282
29942,6209
29942,6208
29942,6204
29942,6203
29942,6202
29942,6194
29942,6193
29942,6189
29942,6188
29942,6175
29942,6166
29942,5976
29942,5814
29942,5813
29942,57109
29942,57062
29942,56829
29942,5612
29942,55922
29942,55700
29942,55661
29942,55342
29942,55299
29942,55153
29942,55132
29942,55131
29942,55003
29942,54665
29942,54606
29942,54464
29942,51634
29942,51574
29942,51491
29942,51388
29942,51187
29942,51121
29942,4904
29942,4839
29942,4691
29942,4343
29942,339230
29942,3183
23708,9774
23708,91746
23708,8761
23708,85364
23708,8531
23708,6434
23708,5976
23708,55421
23708,55132
23708,51663
23708,4904
23708,4686
23708,4343
23708,3183
23708,29896
23708,2935
23708,284695
23708,27067
23708,26986
23567,9933
23567,9904
23567,9790
23567,92856
23567,91746
23567,90957
23567,8899
23567,8602
23567,8575
23567,85437
23567,85364
23567,8531
23567,84656
23567,84549
23567,84524
23567,84450
23567,84310
23567,84298
23567,84294
23567,84154
23567,79759
23567,79724
23567,79159
23567,79039
23567,79009
23567,7818
23567,7570
23567,7205
23567,692312
23567,6838
23567,6780
23567,6627
23567,65993
23567,65095
23567,64983
23567,64965
23567,64848
23567,64794
23567,64745
23567,64434
23567,64412
23567,64318
